"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"TROV","TrovaGene, Inc.","5.4","160502050.8","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trov",
"TROVU","TrovaGene, Inc.","17.09","0","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovu",
"TROVW","TrovaGene, Inc.","2.92","0","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovw",
"TRUE","TrueCar, Inc.","9.54","788829085.98","n/a","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/true",
"THST","Truett-Hurst, Inc.","1.45","5846392.75","n/a","2013","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/thst",
"TRST","TrustCo Bank Corp NY","6.14","584898284.98","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trst",
"TRMK","Trustmark Corporation","23.04","1556533785.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trmk",
"TSRI","TSR, Inc.","4.6725","9167734.695","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tsri",
"TTMI","TTM Technologies, Inc.","6.51","645353558.01","n/a","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/ttmi",
"TUBE","TubeMogul, Inc.","13.6","476651576","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tube",
"TCX","Tucows Inc.","21.1","224962334.2","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tcx",
"TUES","Tuesday Morning Corp.","6.5","288117544","n/a","1999","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tues",
"TOUR","Tuniu Corporation","15.98","371001667.5","23216625","2014","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/tour",
"HEAR","Turtle Beach Corporation","2.01","85461413.16","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/hear",
"TUTI","Tuttle Tactical Management Multi-Strategy Income ETF","23.23","41814000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tuti",
"TUTT","Tuttle Tactical Management U.S. Core ETF","22.5","67500000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tutt",
"FOX","Twenty-First Century Fox, Inc.","27.23","53623300930.85","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/fox",
"FOXA","Twenty-First Century Fox, Inc.","27.16","33160729286.44","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/foxa",
"TWIN","Twin Disc, Incorporated","10.52","119422240.48","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/twin",
"TRCB","Two River Bancorp","9.95","78831621.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trcb",
"USCR","U S Concrete, Inc.","52.66","771718766.38","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/uscr",
"PRTS","U.S. Auto Parts Network, Inc.","2.95","100538442.6","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prts",
"USEG","U.S. Energy Corp.","0.1625","4607041.075","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/useg",
"GROW","U.S. Global Investors, Inc.","1.17","17910533.16","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/grow",
"UREE","U.S. Rare Earths, Inc.","0.01","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/uree",
"UBIC","UBIC, Inc.","15.08","1636783.2","108540","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/ubic",
"UBNT","Ubiquiti Networks, Inc.","31.69","2680518899.91","n/a","2011","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/ubnt",
"UFPT","UFP Technologies, Inc.","23.82","170032352.76","n/a","1993","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/ufpt",
"ULTA","Ulta Salon, Cosmetics & Fragrance, Inc.","185","11784386965","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ulta",
"UCTT","Ultra Clean Holdings, Inc.","5.12","165141591.04","n/a","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/uctt",
"RARE","Ultragenyx Pharmaceutical Inc.","112.18","4356476982.54","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rare",
"ULBI","Ultralife Corporation","6.46","98318745.2","n/a","1992","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi",
"ULTR","Ultrapetrol (Bahamas) Limited","0.105","14776596.135","n/a","2006","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ultr",
"UTEK","Ultratech, Inc.","19.82","523881665.22","n/a","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/utek",
"UMBF","UMB Financial Corporation","46.55","2294678386.35","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/umbf",
"UMPQ","Umpqua Holdings Corporation","15.9","3501450745.2","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/umpq",
"UNAM","Unico American Corporation","9.99","53239836.87","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/unam",
"UNIS","Unilife Corporation","0.4951","68941166.4303","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/unis",
"UBSH","Union Bankshares Corporation","25.24","1133871714.48","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsh",
"UNB","Union Bankshares, Inc.","27.9109","124405217.0743","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unb",
"UNXL","Uni-Pixel, Inc.","0.519","10152988.881","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/unxl",
"QURE","uniQure N.V.","16.54","400459781.3","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/qure",
"UBCP","United Bancorp, Inc.","9.59","51569783.86","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubcp",
"UBOH","United Bancshares, Inc.","18.24","60723312.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uboh",
"UBSI","United Bankshares, Inc.","36.99","2573512150.14","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsi",
"UCBA","United Community Bancorp","14.9899","62977456.6074","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ucba",
"UCBI","United Community Banks, Inc.","19.49","1393132921.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ucbi",
"UCFC","United Community Financial Corp.","5.9","280983411.3","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ucfc",
"UDF","United Development Funding IV","11","337398886","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/udf",
"UBNK","United Financial Bancorp, Inc.","12.88","638081511.2","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ubnk",
"UFCS","United Fire Group, Inc","38.31","960676462.59","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ufcs",
"UIHC","United Insurance Holdings Corp.","17.1","368125670.7","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/uihc",
"UNFI","United Natural Foods, Inc.","39.36","1980627199.68","n/a","1996","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/unfi",
"UNTD","United Online, Inc.","11.79","174708452.61","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/untd",
"UBFO","United Security Bancshares","5.35","86733804.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubfo",
"USBI","United Security Bancshares, Inc.","8.92","53906164.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/usbi",
"USLM","United States Lime & Minerals, Inc.","54.96","307759731.84","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/uslm",
"UTHR","United Therapeutics Corporation","156.61","7146022213.32","n/a","1999","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/uthr",
"UG","United-Guardian, Inc.","19.15","88021806.85","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ug",
"UNTY","Unity Bancorp, Inc.","12.47","105107946.55","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unty",
"OLED","Universal Display Corporation","54.44","2542994148.36","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/oled",
"UEIC","Universal Electronics Inc.","51.35","744505574.8","n/a","1993","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/ueic",
"UFPI","Universal Forest Products, Inc.","68.37","1376522403.99","n/a","1993","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/ufpi",
"USAP","Universal Stainless & Alloy Products, Inc.","9.29","65986163.96","n/a","1994","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/usap",
"UACL","Universal Truckload Services, Inc.","14.04","398429633.16","n/a","2005","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/uacl",
"UVSP","Univest Corporation of Pennsylvania","20.86","407304933.84","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uvsp",
"UPIP","Unwired Planet, Inc.","0.863","97513288.666","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/upip",
"UPLD","Upland Software, Inc.","7.05","109659845.4","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/upld",
"URRE","Uranium Resources, Inc.","0.52","26896913.16","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urre",
"URBN","Urban Outfitters, Inc.","22.75","2669057391","n/a","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/urbn",
"ECOL","US Ecology, Inc.","36.44","792034514.2","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/ecol",
"DTYS","US Trsy 10-Year Bear ETN Ipath","20.27","63669468.63","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dtys",
"DTYL","US Trsy 10-Year Bull ETN Ipath","74.81","5386320","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dtyl",
"DTUS","US Trsy 2-Year Bear ETN Ipath","33.17","12405347.81","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dtus",
"DFVS","US Trsy 5-Year Bear ETN Ipath","31.91","1611455","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dfvs",
"FLAT","US Trsy Flattener ETN Ipath","60.0354","4982938.2","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/flat",
"DLBS","US Trsy Long Bond Bear ETN Ipath","21.62","17934308.88","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dlbs",
"DLBL","US Trsy Long Bond Bull ETN Ipath","74.35","4190068.6","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/dlbl",
"STPP","US Trsy Steepener ETN Ipath","34.91","14208370","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/stpp",
"USAT","USA Technologies, Inc.","3.08","110539718.52","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usat",
"USATP","USA Technologies, Inc.","15.25","6787210.75","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usatp",
"USAK","USA Truck, Inc.","17.45","177016429.6","n/a","1992","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/usak",
"USMD","USMD Holdings, Inc.","7.5","82606665","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/usmd",
"UTMD","Utah Medical Products, Inc.","58.54","219542562","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/utmd",
"UTIW","UTi Worldwide Inc.","7.03","745754393.18","n/a","2000","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/utiw",
"UTSI","UTStarcom Holdings Corp","2.48","92260017.6","n/a","2000","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/utsi",
"VLRX","Valeritas, Inc.","8.54","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vlrx",
"VALX","Validea Market Legends ETF","23.06","21907000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/valx",
"VALU","Value Line, Inc.","14.2","138764686.2","n/a","1983","Finance","Investment Managers","http://www.nasdaq.com/symbol/valu",
"VNDA","Vanda Pharmaceuticals Inc.","9.31","398610359.21","n/a","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vnda",
"VWOB","Vanguard Emerging Markets Government Bond ETF","73.96","399384000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vwob",
"VNQI","Vanguard Global ex-U.S. Real Estate ETF","51.1","2984240000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vnqi",
"VGIT","Vanguard Intermediate -Term Government Bond ETF","64.44","354420000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgit",
"VCIT","Vanguard Intermediate-Term Corporate Bond ETF","84.09","5364942000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcit",
"VCLT","Vanguard Long-Term Corporate Bond ETF","84.18","984906000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vclt",
"VGLT","Vanguard Long-Term Government Bond ETF","74.62","126854000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vglt",
"VMBS","Vanguard Mortgage-Backed Securities ETF","52.72","1491976000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vmbs",
"VNR","Vanguard Natural Resources LLC","2.98","388784680.84","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnr",
"VNRAP","Vanguard Natural Resources LLC","10.69","0","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnrap",
"VNRBP","Vanguard Natural Resources LLC","9.15","64050000","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnrbp",
"VNRCP","Vanguard Natural Resources LLC","9.52","0","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnrcp",
"VONE","Vanguard Russell 1000 ETF","93.63","514965000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vone",
"VONG","Vanguard Russell 1000 Growth ETF","102","469200000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vong",
"VONV","Vanguard Russell 1000 Value ETF","85.66","411168000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vonv",
"VTWO","Vanguard Russell 2000 ETF","90.21","541260000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwo",
"VTWG","Vanguard Russell 2000 Growth ETF","102.06","142884000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwg",
"VTWV","Vanguard Russell 2000 Value ETF","79.76","71784000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwv",
"VTHR","Vanguard Russell 3000 ETF","93.59","168462000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vthr",
"VCSH","Vanguard Short-Term Corporate Bond ETF","78.99","10410882000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcsh",
"VGSH","Vanguard Short-Term Government ETF","60.76","577220000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgsh",
"VTIP","Vanguard Short-Term Inflation-Protected Securities Index Fund","48.35","1784115000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtip",
"BNDX","Vanguard Total International Bond ETF","52.88","3484792000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bndx",
"VXUS","Vanguard Total International Stock ETF","45.11","4461379000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vxus",
"VPCO","Vapor Corp.","0.54","5562044.28","n/a","n/a","Consumer Non-Durables","Tobacco","http://www.nasdaq.com/symbol/vpco",
"VPCOU","Vapor Corp.","10.89","0","n/a","n/a","Consumer Non-Durables","Tobacco","http://www.nasdaq.com/symbol/vpcou",
"VRNS","Varonis Systems, Inc.","18.8","484251904","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/vrns",
"VDSI","VASCO Data Security International, Inc.","16.73","666306278.82","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/vdsi",
"VBLT","Vascular Biogenics Ltd.","5.26","104978301.52","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vblt",
"VASC","Vascular Solutions, Inc.","34.39","596450702.75","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vasc",
"VBIV","VBI Vaccines Inc.","2.44","57413834.4","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vbiv",
"WOOF","VCA Inc. ","55","4435299055","n/a","2001","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/woof",
"VECO","Veeco Instruments Inc.","20.56","841792274.24","n/a","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/veco",
